anon_customer,FirstPurchaseDate,Country,FirstPurchaseYear,FirstPurchaseMonth,FirstPurchaseYearMonth,Continent
Customer-3176,2011-08-26 12:49:00,United Kingdom,2011,8,2011-08,Europe
Customer-3177,2011-08-26 12:54:00,Germany,2011,8,2011-08,Europe
Customer-3178,2011-08-26 14:40:00,United Kingdom,2011,8,2011-08,Europe
Customer-3179,2011-08-26 14:45:00,United Kingdom,2011,8,2011-08,Europe
Customer-318,2010-12-06 12:59:00,United Kingdom,2010,12,2010-12,Europe
Customer-3180,2011-08-26 14:51:00,Germany,2011,8,2011-08,Europe
Customer-3181,2011-08-26 15:25:00,United Kingdom,2011,8,2011-08,Europe
Customer-3182,2011-08-28 11:55:00,United Kingdom,2011,8,2011-08,Europe
Customer-3183,2011-08-28 15:25:00,United Kingdom,2011,8,2011-08,Europe
Customer-3184,2011-08-28 16:09:00,United Kingdom,2011,8,2011-08,Europe
Customer-3185,2011-08-30 10:49:00,United Kingdom,2011,8,2011-08,Europe
Customer-3186,2011-08-30 11:32:00,United Kingdom,2011,8,2011-08,Europe
Customer-3187,2011-08-30 14:09:00,United Kingdom,2011,8,2011-08,Europe
Customer-3188,2011-08-31 10:40:00,United Kingdom,2011,8,2011-08,Europe
Customer-3189,2011-08-31 11:06:00,United Kingdom,2011,8,2011-08,Europe
Customer-319,2010-12-06 13:01:00,United Kingdom,2010,12,2010-12,Europe
Customer-3190,2011-08-31 11:40:00,United Kingdom,2011,8,2011-08,Europe
Customer-3191,2011-08-31 14:35:00,United Kingdom,2011,8,2011-08,Europe
Customer-3192,2011-08-31 17:12:00,United Kingdom,2011,8,2011-08,Europe
Customer-3193,2011-09-01 10:03:00,United Kingdom,2011,9,2011-09,Europe
Customer-3194,2011-09-01 12:09:00,Norway,2011,9,2011-09,Europe
Customer-3195,2011-09-01 12:28:00,United Kingdom,2011,9,2011-09,Europe
Customer-3196,2011-09-01 15:04:00,United Kingdom,2011,9,2011-09,Europe
Customer-3197,2011-09-01 17:45:00,United Arab Emirates,2011,9,2011-09,Middle East
Customer-3198,2011-09-01 18:07:00,United Kingdom,2011,9,2011-09,Europe
Customer-3199,2011-09-02 10:13:00,United Kingdom,2011,9,2011-09,Europe
Customer-32,2010-12-01 12:31:00,United Kingdom,2010,12,2010-12,Europe
Customer-320,2010-12-06 13:13:00,United Kingdom,2010,12,2010-12,Europe
Customer-3200,2011-09-02 10:38:00,United Kingdom,2011,9,2011-09,Europe
Customer-3201,2011-09-02 12:01:00,Portugal,2011,9,2011-09,Europe
Customer-3202,2011-09-02 13:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3203,2011-09-02 13:55:00,United Kingdom,2011,9,2011-09,Europe
Customer-3204,2011-09-02 13:59:00,United Kingdom,2011,9,2011-09,Europe
Customer-3205,2011-09-02 14:23:00,Finland,2011,9,2011-09,Europe
Customer-3206,2011-09-02 15:23:00,United Kingdom,2011,9,2011-09,Europe
Customer-3207,2011-09-02 16:43:00,United Kingdom,2011,9,2011-09,Europe
Customer-3208,2011-09-04 10:35:00,United Kingdom,2011,9,2011-09,Europe
Customer-3209,2011-09-04 11:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-321,2010-12-06 13:13:00,United Kingdom,2010,12,2010-12,Europe
Customer-3210,2011-09-04 12:00:00,United Kingdom,2011,9,2011-09,Europe
Customer-3211,2011-09-04 12:07:00,United Kingdom,2011,9,2011-09,Europe
Customer-3212,2011-09-04 12:24:00,United Kingdom,2011,9,2011-09,Europe
Customer-3213,2011-09-04 12:41:00,United Kingdom,2011,9,2011-09,Europe
Customer-3214,2011-09-04 13:07:00,Germany,2011,9,2011-09,Europe
Customer-3215,2011-09-04 13:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-3216,2011-09-04 16:05:00,United Kingdom,2011,9,2011-09,Europe
Customer-3217,2011-09-04 16:12:00,United Kingdom,2011,9,2011-09,Europe
Customer-3218,2011-09-05 09:34:00,United Kingdom,2011,9,2011-09,Europe
Customer-3219,2011-09-05 11:38:00,United Kingdom,2011,9,2011-09,Europe
Customer-322,2010-12-06 13:21:00,United Kingdom,2010,12,2010-12,Europe
Customer-3220,2011-09-05 12:06:00,United Kingdom,2011,9,2011-09,Europe
Customer-3221,2011-09-05 15:20:00,United Kingdom,2011,9,2011-09,Europe
Customer-3222,2011-09-06 11:55:00,United Kingdom,2011,9,2011-09,Europe
Customer-3223,2011-09-06 11:58:00,United Kingdom,2011,9,2011-09,Europe
Customer-3224,2011-09-06 12:27:00,United Kingdom,2011,9,2011-09,Europe
Customer-3225,2011-09-06 12:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3226,2011-09-06 14:19:00,Germany,2011,9,2011-09,Europe
Customer-3227,2011-09-06 15:30:00,United Kingdom,2011,9,2011-09,Europe
Customer-3228,2011-09-07 08:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-3229,2011-09-07 09:57:00,United Kingdom,2011,9,2011-09,Europe
Customer-323,2010-12-06 13:22:00,United Kingdom,2010,12,2010-12,Europe
Customer-3230,2011-09-07 10:28:00,France,2011,9,2011-09,Europe
Customer-3231,2011-09-07 10:36:00,United Kingdom,2011,9,2011-09,Europe
Customer-3232,2011-09-07 11:32:00,United Kingdom,2011,9,2011-09,Europe
Customer-3233,2011-09-07 14:56:00,United Kingdom,2011,9,2011-09,Europe
Customer-3234,2011-09-07 16:27:00,United Kingdom,2011,9,2011-09,Europe
Customer-3235,2011-09-08 09:13:00,United Kingdom,2011,9,2011-09,Europe
Customer-3236,2011-09-08 10:45:00,United Kingdom,2011,9,2011-09,Europe
Customer-3237,2011-09-08 11:46:00,United Kingdom,2011,9,2011-09,Europe
Customer-3238,2011-09-08 12:16:00,United Kingdom,2011,9,2011-09,Europe
Customer-3239,2011-09-09 09:38:00,United Kingdom,2011,9,2011-09,Europe
Customer-324,2010-12-06 13:35:00,United Kingdom,2010,12,2010-12,Europe
Customer-3240,2011-09-09 10:42:00,United Kingdom,2011,9,2011-09,Europe
Customer-3241,2011-09-09 12:11:00,United Kingdom,2011,9,2011-09,Europe
Customer-3242,2011-09-09 13:02:00,United Kingdom,2011,9,2011-09,Europe
Customer-3243,2011-09-09 14:12:00,United Kingdom,2011,9,2011-09,Europe
Customer-3244,2011-09-09 14:14:00,United Kingdom,2011,9,2011-09,Europe
Customer-3245,2011-09-09 14:22:00,United Kingdom,2011,9,2011-09,Europe
Customer-3246,2011-09-09 14:47:00,United Kingdom,2011,9,2011-09,Europe
Customer-3247,2011-09-11 11:08:00,United Kingdom,2011,9,2011-09,Europe
Customer-3248,2011-09-11 11:29:00,United Kingdom,2011,9,2011-09,Europe
Customer-3249,2011-09-11 12:06:00,United Kingdom,2011,9,2011-09,Europe
Customer-325,2010-12-06 13:47:00,United Kingdom,2010,12,2010-12,Europe
Customer-3250,2011-09-11 12:46:00,United Kingdom,2011,9,2011-09,Europe
Customer-3251,2011-09-11 13:16:00,United Kingdom,2011,9,2011-09,Europe
Customer-3252,2011-09-11 13:44:00,United Kingdom,2011,9,2011-09,Europe
Customer-3253,2011-09-11 14:01:00,United Kingdom,2011,9,2011-09,Europe
Customer-3254,2011-09-11 14:09:00,United Kingdom,2011,9,2011-09,Europe
Customer-3255,2011-09-11 14:29:00,United Kingdom,2011,9,2011-09,Europe
Customer-3256,2011-09-11 15:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-3257,2011-09-11 15:31:00,United Kingdom,2011,9,2011-09,Europe
Customer-3258,2011-09-11 15:41:00,United Kingdom,2011,9,2011-09,Europe
Customer-3259,2011-09-11 16:05:00,United Kingdom,2011,9,2011-09,Europe
Customer-326,2010-12-06 13:53:00,United Kingdom,2010,12,2010-12,Europe
Customer-3260,2011-09-12 09:03:00,United Kingdom,2011,9,2011-09,Europe
Customer-3261,2011-09-12 10:19:00,United Kingdom,2011,9,2011-09,Europe
Customer-3262,2011-09-12 11:25:00,United Kingdom,2011,9,2011-09,Europe
Customer-3263,2011-09-12 12:11:00,United Kingdom,2011,9,2011-09,Europe
Customer-3264,2011-09-12 13:10:00,United Kingdom,2011,9,2011-09,Europe
Customer-3265,2011-09-12 13:11:00,United Kingdom,2011,9,2011-09,Europe
Customer-3266,2011-09-12 13:41:00,United Kingdom,2011,9,2011-09,Europe
Customer-3267,2011-09-12 13:50:00,United Kingdom,2011,9,2011-09,Europe
Customer-3268,2011-09-12 14:24:00,United Kingdom,2011,9,2011-09,Europe
Customer-3269,2011-09-12 14:40:00,United Kingdom,2011,9,2011-09,Europe
Customer-327,2010-12-06 13:58:00,United Kingdom,2010,12,2010-12,Europe
Customer-3270,2011-09-12 15:32:00,United Kingdom,2011,9,2011-09,Europe
Customer-3271,2011-09-13 09:03:00,United Kingdom,2011,9,2011-09,Europe
Customer-3272,2011-09-13 09:17:00,United Kingdom,2011,9,2011-09,Europe
Customer-3273,2011-09-13 10:16:00,United Kingdom,2011,9,2011-09,Europe
Customer-3274,2011-09-13 11:41:00,United Kingdom,2011,9,2011-09,Europe
Customer-3275,2011-09-13 12:26:00,United Kingdom,2011,9,2011-09,Europe
Customer-3276,2011-09-13 12:49:00,United Kingdom,2011,9,2011-09,Europe
Customer-3277,2011-09-13 13:46:00,United Kingdom,2011,9,2011-09,Europe
Customer-3278,2011-09-13 13:55:00,United Kingdom,2011,9,2011-09,Europe
Customer-3279,2011-09-13 14:50:00,United Kingdom,2011,9,2011-09,Europe
Customer-328,2010-12-06 13:59:00,United Kingdom,2010,12,2010-12,Europe
Customer-3280,2011-09-13 15:03:00,United Kingdom,2011,9,2011-09,Europe
Customer-3281,2011-09-13 16:40:00,United Kingdom,2011,9,2011-09,Europe
Customer-3282,2011-09-14 08:35:00,United Kingdom,2011,9,2011-09,Europe
Customer-3283,2011-09-14 09:13:00,United Kingdom,2011,9,2011-09,Europe
Customer-3284,2011-09-14 09:27:00,United Kingdom,2011,9,2011-09,Europe
Customer-3285,2011-09-14 09:31:00,Japan,2011,9,2011-09,Asia
Customer-3286,2011-09-14 11:21:00,United Kingdom,2011,9,2011-09,Europe
Customer-3287,2011-09-14 11:39:00,United Kingdom,2011,9,2011-09,Europe
Customer-3288,2011-09-14 12:05:00,United Kingdom,2011,9,2011-09,Europe
Customer-3289,2011-09-14 13:04:00,United Kingdom,2011,9,2011-09,Europe
Customer-329,2010-12-06 14:05:00,United Kingdom,2010,12,2010-12,Europe
Customer-3290,2011-09-14 13:54:00,United Kingdom,2011,9,2011-09,Europe
Customer-3291,2011-09-14 14:19:00,United Kingdom,2011,9,2011-09,Europe
Customer-3292,2011-09-14 14:26:00,United Kingdom,2011,9,2011-09,Europe
Customer-3293,2011-09-14 14:30:00,Germany,2011,9,2011-09,Europe
Customer-3294,2011-09-14 15:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-3295,2011-09-14 15:49:00,United Kingdom,2011,9,2011-09,Europe
Customer-3296,2011-09-14 16:36:00,United Kingdom,2011,9,2011-09,Europe
Customer-3297,2011-09-15 09:34:00,United Kingdom,2011,9,2011-09,Europe
Customer-3298,2011-09-15 10:11:00,United Kingdom,2011,9,2011-09,Europe
Customer-3299,2011-09-15 10:29:00,United Kingdom,2011,9,2011-09,Europe
Customer-33,2010-12-01 12:35:00,United Kingdom,2010,12,2010-12,Europe
Customer-330,2010-12-06 14:08:00,United Kingdom,2010,12,2010-12,Europe
Customer-3300,2011-09-15 10:31:00,United Kingdom,2011,9,2011-09,Europe
Customer-3301,2011-09-15 10:35:00,United Kingdom,2011,9,2011-09,Europe
Customer-3302,2011-09-15 11:46:00,United Kingdom,2011,9,2011-09,Europe
Customer-3303,2011-09-15 12:16:00,United Kingdom,2011,9,2011-09,Europe
Customer-3304,2011-09-15 13:51:00,United Kingdom,2011,9,2011-09,Europe
Customer-3305,2011-09-15 13:54:00,United Kingdom,2011,9,2011-09,Europe
Customer-3306,2011-09-15 14:08:00,United Kingdom,2011,9,2011-09,Europe
Customer-3307,2011-09-15 15:05:00,United Kingdom,2011,9,2011-09,Europe
Customer-3308,2011-09-15 15:21:00,United Kingdom,2011,9,2011-09,Europe
Customer-3309,2011-09-15 15:26:00,United Kingdom,2011,9,2011-09,Europe
Customer-331,2010-12-06 14:19:00,United Kingdom,2010,12,2010-12,Europe
Customer-3310,2011-09-15 15:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3311,2011-09-16 11:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3312,2011-09-16 12:50:00,United Kingdom,2011,9,2011-09,Europe
Customer-3313,2011-09-16 12:54:00,United Kingdom,2011,9,2011-09,Europe
Customer-3314,2011-09-16 13:13:00,United Kingdom,2011,9,2011-09,Europe
Customer-3315,2011-09-16 13:23:00,United Kingdom,2011,9,2011-09,Europe
Customer-3316,2011-09-16 13:33:00,United Kingdom,2011,9,2011-09,Europe
Customer-3317,2011-09-16 16:29:00,United Kingdom,2011,9,2011-09,Europe
Customer-3318,2011-09-16 17:39:00,United Kingdom,2011,9,2011-09,Europe
Customer-3319,2011-09-18 10:46:00,United Kingdom,2011,9,2011-09,Europe
Customer-332,2010-12-06 14:31:00,United Kingdom,2010,12,2010-12,Europe
Customer-3320,2011-09-18 11:31:00,United Kingdom,2011,9,2011-09,Europe
Customer-3321,2011-09-18 12:40:00,United Kingdom,2011,9,2011-09,Europe
Customer-3322,2011-09-18 13:29:00,United Kingdom,2011,9,2011-09,Europe
Customer-3323,2011-09-18 13:31:00,United Kingdom,2011,9,2011-09,Europe
Customer-3324,2011-09-18 13:38:00,United Kingdom,2011,9,2011-09,Europe
Customer-3325,2011-09-19 10:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-3326,2011-09-19 10:36:00,United Kingdom,2011,9,2011-09,Europe
Customer-3327,2011-09-19 12:01:00,France,2011,9,2011-09,Europe
Customer-3328,2011-09-19 12:06:00,United Kingdom,2011,9,2011-09,Europe
Customer-3329,2011-09-19 12:29:00,Germany,2011,9,2011-09,Europe
Customer-333,2010-12-06 14:36:00,United Kingdom,2010,12,2010-12,Europe
Customer-3330,2011-09-19 13:32:00,Norway,2011,9,2011-09,Europe
Customer-3331,2011-09-19 13:45:00,United Kingdom,2011,9,2011-09,Europe
Customer-3332,2011-09-19 13:47:00,United Kingdom,2011,9,2011-09,Europe
Customer-3333,2011-09-19 14:23:00,United Kingdom,2011,9,2011-09,Europe
Customer-3334,2011-09-19 14:43:00,United Kingdom,2011,9,2011-09,Europe
Customer-3335,2011-09-19 14:43:00,United Kingdom,2011,9,2011-09,Europe
Customer-3336,2011-09-19 15:21:00,United Kingdom,2011,9,2011-09,Europe
Customer-3337,2011-09-19 16:21:00,United Kingdom,2011,9,2011-09,Europe
Customer-3338,2011-09-20 09:40:00,United Kingdom,2011,9,2011-09,Europe
Customer-3339,2011-09-20 10:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-334,2010-12-06 15:00:00,United Kingdom,2010,12,2010-12,Europe
Customer-3340,2011-09-20 12:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-3341,2011-09-20 12:30:00,United Kingdom,2011,9,2011-09,Europe
Customer-3342,2011-09-20 14:00:00,United Kingdom,2011,9,2011-09,Europe
Customer-3343,2011-09-20 14:33:00,United Kingdom,2011,9,2011-09,Europe
Customer-3344,2011-09-21 09:33:00,Belgium,2011,9,2011-09,Europe
Customer-3345,2011-09-21 10:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3346,2011-09-21 12:50:00,United Kingdom,2011,9,2011-09,Europe
Customer-3347,2011-09-21 13:33:00,United Kingdom,2011,9,2011-09,Europe
Customer-3348,2011-09-21 14:35:00,Spain,2011,9,2011-09,Europe
Customer-3349,2011-09-21 14:38:00,United Kingdom,2011,9,2011-09,Europe
Customer-335,2010-12-06 15:09:00,United Kingdom,2010,12,2010-12,Europe
Customer-3350,2011-09-21 14:55:00,United Kingdom,2011,9,2011-09,Europe
Customer-3351,2011-09-21 15:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-3352,2011-09-21 15:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-3353,2011-09-21 15:57:00,United Kingdom,2011,9,2011-09,Europe
Customer-3354,2011-09-22 09:16:00,United Kingdom,2011,9,2011-09,Europe
Customer-3355,2011-09-22 09:33:00,United Kingdom,2011,9,2011-09,Europe
Customer-3356,2011-09-22 09:36:00,United Kingdom,2011,9,2011-09,Europe
Customer-3357,2011-09-22 09:53:00,United Kingdom,2011,9,2011-09,Europe
Customer-3358,2011-09-22 10:03:00,United Kingdom,2011,9,2011-09,Europe
Customer-3359,2011-09-22 10:47:00,United Kingdom,2011,9,2011-09,Europe
Customer-336,2010-12-06 15:14:00,United Kingdom,2010,12,2010-12,Europe
Customer-3360,2011-09-22 11:40:00,France,2011,9,2011-09,Europe
Customer-3361,2011-09-22 13:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-3362,2011-09-22 13:31:00,United Kingdom,2011,9,2011-09,Europe
Customer-3363,2011-09-22 13:51:00,United Kingdom,2011,9,2011-09,Europe
Customer-3364,2011-09-22 14:10:00,United Kingdom,2011,9,2011-09,Europe
Customer-3365,2011-09-22 14:13:00,United Kingdom,2011,9,2011-09,Europe
Customer-3366,2011-09-22 14:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-3367,2011-09-22 14:56:00,United Kingdom,2011,9,2011-09,Europe
Customer-3368,2011-09-22 15:03:00,United Kingdom,2011,9,2011-09,Europe
Customer-3369,2011-09-22 15:34:00,United Kingdom,2011,9,2011-09,Europe
Customer-337,2010-12-06 15:18:00,United Kingdom,2010,12,2010-12,Europe
Customer-3370,2011-09-22 15:40:00,United Kingdom,2011,9,2011-09,Europe
Customer-3371,2011-09-22 15:54:00,United Kingdom,2011,9,2011-09,Europe
Customer-3372,2011-09-22 16:37:00,United Kingdom,2011,9,2011-09,Europe
Customer-3373,2011-09-22 17:15:00,France,2011,9,2011-09,Europe
Customer-3374,2011-09-22 17:24:00,United Kingdom,2011,9,2011-09,Europe
Customer-3375,2011-09-22 17:31:00,Portugal,2011,9,2011-09,Europe
Customer-3376,2011-09-22 18:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-3377,2011-09-22 18:24:00,United Kingdom,2011,9,2011-09,Europe
Customer-3378,2011-09-23 09:44:00,Spain,2011,9,2011-09,Europe
Customer-3379,2011-09-23 09:52:00,United Kingdom,2011,9,2011-09,Europe
Customer-338,2010-12-06 15:25:00,United Kingdom,2010,12,2010-12,Europe
Customer-3380,2011-09-23 10:26:00,United Kingdom,2011,9,2011-09,Europe
Customer-3381,2011-09-23 11:25:00,United Kingdom,2011,9,2011-09,Europe
Customer-3382,2011-09-23 11:39:00,United Kingdom,2011,9,2011-09,Europe
Customer-3383,2011-09-23 12:10:00,United Kingdom,2011,9,2011-09,Europe
Customer-3384,2011-09-23 12:27:00,United Kingdom,2011,9,2011-09,Europe
Customer-3385,2011-09-23 12:50:00,United Kingdom,2011,9,2011-09,Europe
Customer-3386,2011-09-23 13:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-3387,2011-09-23 13:44:00,United Kingdom,2011,9,2011-09,Europe
Customer-3388,2011-09-23 14:05:00,United Kingdom,2011,9,2011-09,Europe
Customer-3389,2011-09-23 14:21:00,United Kingdom,2011,9,2011-09,Europe
Customer-339,2010-12-06 15:27:00,United Kingdom,2010,12,2010-12,Europe
Customer-3390,2011-09-23 14:43:00,United Kingdom,2011,9,2011-09,Europe
Customer-3391,2011-09-23 15:17:00,United Kingdom,2011,9,2011-09,Europe
Customer-3392,2011-09-23 15:20:00,United Kingdom,2011,9,2011-09,Europe
Customer-3393,2011-09-23 15:21:00,United Kingdom,2011,9,2011-09,Europe
Customer-3394,2011-09-23 15:50:00,United Kingdom,2011,9,2011-09,Europe
Customer-3395,2011-09-25 10:34:00,France,2011,9,2011-09,Europe
Customer-3396,2011-09-25 10:46:00,United Kingdom,2011,9,2011-09,Europe
Customer-3397,2011-09-25 11:33:00,United Kingdom,2011,9,2011-09,Europe
Customer-3398,2011-09-25 11:39:00,United Kingdom,2011,9,2011-09,Europe
Customer-3399,2011-09-25 11:40:00,United Kingdom,2011,9,2011-09,Europe
Customer-34,2010-12-01 12:36:00,United Kingdom,2010,12,2010-12,Europe
Customer-340,2010-12-06 15:34:00,United Kingdom,2010,12,2010-12,Europe
Customer-3400,2011-09-25 12:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-3401,2011-09-25 12:25:00,United Kingdom,2011,9,2011-09,Europe
Customer-3402,2011-09-25 12:42:00,United Kingdom,2011,9,2011-09,Europe
Customer-3403,2011-09-25 13:30:00,United Kingdom,2011,9,2011-09,Europe
Customer-3404,2011-09-25 13:42:00,United Kingdom,2011,9,2011-09,Europe
Customer-3405,2011-09-25 13:42:00,United Kingdom,2011,9,2011-09,Europe
Customer-3406,2011-09-25 14:08:00,United Kingdom,2011,9,2011-09,Europe
Customer-3407,2011-09-25 14:33:00,United Kingdom,2011,9,2011-09,Europe
Customer-3408,2011-09-25 14:36:00,United Kingdom,2011,9,2011-09,Europe
Customer-3409,2011-09-25 14:58:00,United Kingdom,2011,9,2011-09,Europe
Customer-341,2010-12-06 15:35:00,United Kingdom,2010,12,2010-12,Europe
Customer-3410,2011-09-25 15:25:00,United Kingdom,2011,9,2011-09,Europe
Customer-3411,2011-09-25 15:30:00,United Kingdom,2011,9,2011-09,Europe
Customer-3412,2011-09-25 15:32:00,United Kingdom,2011,9,2011-09,Europe
Customer-3413,2011-09-25 15:35:00,Portugal,2011,9,2011-09,Europe
Customer-3414,2011-09-25 15:59:00,United Kingdom,2011,9,2011-09,Europe
Customer-3415,2011-09-25 16:05:00,United Kingdom,2011,9,2011-09,Europe
Customer-3416,2011-09-26 08:38:00,United Kingdom,2011,9,2011-09,Europe
Customer-3417,2011-09-26 11:05:00,United Kingdom,2011,9,2011-09,Europe
Customer-3418,2011-09-26 12:00:00,United Kingdom,2011,9,2011-09,Europe
Customer-3419,2011-09-26 12:02:00,United Kingdom,2011,9,2011-09,Europe
Customer-342,2010-12-06 15:38:00,United Kingdom,2010,12,2010-12,Europe
Customer-3420,2011-09-26 12:56:00,United Kingdom,2011,9,2011-09,Europe
Customer-3421,2011-09-26 13:36:00,United Kingdom,2011,9,2011-09,Europe
Customer-3422,2011-09-26 13:41:00,United Kingdom,2011,9,2011-09,Europe
Customer-3423,2011-09-26 14:02:00,United Kingdom,2011,9,2011-09,Europe
Customer-3424,2011-09-26 14:12:00,United Kingdom,2011,9,2011-09,Europe
Customer-3425,2011-09-26 14:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3426,2011-09-26 14:54:00,United Kingdom,2011,9,2011-09,Europe
Customer-3427,2011-09-26 15:10:00,United Kingdom,2011,9,2011-09,Europe
Customer-3428,2011-09-26 15:35:00,Germany,2011,9,2011-09,Europe
Customer-3429,2011-09-26 15:43:00,United Kingdom,2011,9,2011-09,Europe
Customer-343,2010-12-06 16:36:00,United Kingdom,2010,12,2010-12,Europe
Customer-3430,2011-09-27 09:39:00,United Kingdom,2011,9,2011-09,Europe
Customer-3431,2011-09-27 10:20:00,United Kingdom,2011,9,2011-09,Europe
Customer-3432,2011-09-27 11:49:00,United Kingdom,2011,9,2011-09,Europe
Customer-3433,2011-09-27 11:58:00,United Kingdom,2011,9,2011-09,Europe
Customer-3434,2011-09-27 13:32:00,United Kingdom,2011,9,2011-09,Europe
Customer-3435,2011-09-27 13:38:00,United Kingdom,2011,9,2011-09,Europe
Customer-3436,2011-09-27 14:37:00,United Kingdom,2011,9,2011-09,Europe
Customer-3437,2011-09-27 16:28:00,United Kingdom,2011,9,2011-09,Europe
Customer-3438,2011-09-28 08:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3439,2011-09-28 10:15:00,United Kingdom,2011,9,2011-09,Europe
Customer-344,2010-12-06 17:16:00,United Kingdom,2010,12,2010-12,Europe
Customer-3440,2011-09-28 10:18:00,United Kingdom,2011,9,2011-09,Europe
Customer-3441,2011-09-28 11:48:00,United Kingdom,2011,9,2011-09,Europe
Customer-3442,2011-09-28 13:17:00,United Kingdom,2011,9,2011-09,Europe
